GSI,ALIGN,ATTRACT,AVOID,COLLISION
0.66167246,,,,
0.665800429,,,,
0.670467754,,,,
0.686582651,,,,
0.699224694,,,,
0.718522865,,,,
0.728787976,,,,
0.761496041,,,,
0.784906171,,,,
0.808236979,,,,
0.848606445,,,,
0.903745418,,,,
0.949612154,,,,
0.991109543,,,,
0.970535435,,,,
0.929739925,,,,
0.88267171,,,,
0.853925438,,,,
0.832694132,,,,
0.811960175,,,,
0.790958159,,,,
0.781902901,,,,
0.752888625,,,,
0.73540947,,,,
0.717683353,,,,
0.70653653,,,,
0.700461798,,,,
0.685823496,,,,
0.668788085,,,,
0.660822782,,,,
0.657679489,,,,
0.667881517,,,,
0.690356539,,,,
0.710547496,,,,
0.730501363,,,,
0.753087125,,,,
0.771349982,,,,
0.790276534,,,,
0.799210003,,,,
0.801968397,,,,
0.808806752,,,,
0.819845046,,,,
0.822478356,,,,
0.829948974,,,,
0.844780577,,,,
0.860945589,,,,
0.873623064,,,,
0.88301923,,,,
0.901632387,,,,
0.921473178,,,,
0.940826527,,,,
0.955578947,,,,
0.962337627,,,,
0.969002366,,,,
0.978975479,,,,
0.998870304,,,,
0.992708143,,,,
0.987451322,,,,
0.983316547,,,,
0.973395289,,,,
0.969431575,,,,
0.972571985,,,,
0.959455983,,,,
0.956842293,,,,
0.949678185,,,,
0.945314323,,,,
0.946742934,,,,
0.93866648,,,,
0.927823024,,,,
0.913430542,,,,
0.899783733,,,,
0.896493923,,,,
0.885918859,,,,
0.885559552,,,,
0.88181554,,,,
0.873110321,,,,
0.851347397,,,,
0.847036752,,,,
0.850081963,,,,
0.847423965,,,,
0.847980116,,,,
0.838864676,,,,
0.838496841,,,,
0.841557193,,,,
0.835192796,,,,
0.828098802,,,,
0.81911299,,,,
0.817361089,,,,
0.812674686,,,,
0.806779675,,,,
0.82223637,,,,
0.829845682,,,,
0.838148432,,,,
0.84627956,,,,
0.844499997,,,,
0.846978412,,,,
0.843713892,,,,
0.841039104,,,,
